timestamp,fps
0.11038589477539062,9.059128451463524
0.3029608726501465,5.192782629581116
0.33989572525024414,27.074698546308966
0.37369275093078613,29.58840252548411
0.4079098701477051,29.2251370917731
0.4389019012451172,32.26635895068851
0.47564172744750977,27.218419447364663
0.5076379776000977,31.2536623895322
0.5415055751800537,29.526747435780106
0.5765297412872314,28.551714748607914
0.6061697006225586,33.73823792018919
0.6432337760925293,26.98030336167968
0.6701278686523438,37.182886828247725
0.7071306705474854,27.024980509146204
0.7381339073181152,32.25469674015857
0.7717409133911133,29.755700279515885
0.8049757480621338,30.088911526073016
0.8416867256164551,27.239808542834318
0.8726828098297119,32.26213973093756
0.9055948257446289,30.38403975572829
0.9425427913665771,27.065089597408548
0.9716627597808838,34.34069658910413
1.0045068264007568,30.44689963559285
1.039538860321045,28.545302344574132
1.0725135803222656,30.326262056599134
1.1096649169921875,26.9169319231954
1.1401777267456055,32.77312080012502
1.1752266883850098,28.531515720446784
1.204770803451538,33.84768837205549
1.2430267333984375,26.13973837227419
1.2730576992034912,33.298962360768186
1.308222770690918,28.43730888923542
1.337068796157837,34.666820950664935
1.3740909099578857,27.010883424994525
1.4041547775268555,33.26252012339707
1.441476821899414,26.793816276989908
1.4686238765716553,36.83640866655542
1.5056169033050537,27.032121680845577
1.5367558002471924,32.114175459014135
1.569753646850586,30.305007839425446
1.6053338050842285,28.105552354021203
1.6383867263793945,30.254511880202546
1.6728267669677734,29.035970426162322
1.7037677764892578,32.319566021452346
1.7374298572540283,29.707016835589176
1.772413730621338,28.58459923807187
1.8019216060638428,33.88925786773321
1.8369536399841309,28.545302344574132
1.8650386333465576,35.60620389313819
1.9020798206329346,26.99697480722442
1.933089017868042,32.248496870723194
1.9702208042144775,26.931104005342167
2.0011708736419678,32.31010522747932
2.039381980895996,26.170401013296395
2.069967746734619,32.69494722728903
2.1014888286590576,31.724799370693372
2.1342546939849854,30.51956632467438
2.170212745666504,27.81018306712019
2.2013227939605713,32.143955243897764
2.2394676208496094,26.215874642948666
2.269446849822998,33.35642824195575
2.3021366596221924,30.590572601760616
2.3390517234802246,27.08921224803498
2.3700428009033203,32.26735186866278
2.4070427417755127,27.02707021760563
2.4381368160247803,32.16046864696591
2.475080966949463,27.06788422445226
2.5061607360839844,32.17527117629911
2.5396406650543213,29.868641623642514
2.572751760482788,30.201356586356372
2.6094918251037598,27.218242817928733
2.6391987800598145,33.66215088282504
2.676292657852173,26.95862658516676
2.707394599914551,32.15233305992288
2.7443718910217285,27.04362515635679
2.7754387855529785,32.18860510805501
2.8124728202819824,27.002188859990216
2.8435518741607666,32.176011660465655
2.880567789077759,27.015406811975062
2.911618709564209,32.20516443099887
2.948772668838501,26.91503192479225
2.9795656204223633,32.47496419031396
3.014603614807129,28.54044637996734
3.0470058917999268,30.86202862293514
3.084178924560547,26.90122181958118
3.114001750946045,33.53136242265322
3.150498628616333,27.39960412597417
3.1778769493103027,36.52524971044909
3.216350793838501,25.991683759783356
3.2448198795318604,35.12582071552995
3.278442859649658,29.7415635525616
3.313488721847534,28.534039035872457
3.342841863632202,34.06790344065759
3.376917839050293,29.346188560433795
3.4084877967834473,31.675683840077333
3.4428086280822754,29.136823385572967
3.476874828338623,29.354609333445314
3.5055437088012695,34.881027227516924
3.539595603942871,29.36694113034224
3.572802782058716,30.11397103696843
3.609792709350586,27.034386742895446
3.6407926082611084,32.2581697084362
3.677893877029419,26.953256133766885
3.709047794342041,32.098692115191824
3.7459747791290283,27.080467191363805
3.772169828414917,38.17515245289888
3.8079707622528076,27.932232285562065
3.8409438133239746,30.327797019501226
3.877917766571045,27.046066546298686
3.9095616340637207,31.601699767939483
3.9444148540496826,28.69175359989055
3.9772677421569824,30.4387241917341
4.013860702514648,27.327660572575287
4.042474985122681,34.94758242582301
4.0787599086761475,27.559655693540968
4.107308626174927,35.027843196205176
4.139944791793823,30.640854433616294
4.172262907028198,30.9423984891407
4.204660892486572,30.866116699905067
4.238202810287476,29.813441376123965
4.273238658905029,28.542194336887807
4.301652908325195,35.19360955881119
4.3347697257995605,30.19613828454594
4.37259578704834,26.436799576436773
4.401050806045532,35.14318511256902
4.439131736755371,26.259862386757074
4.464766979217529,39.00879819943825
4.50269079208374,26.368656641351908
4.533377647399902,32.58724263848963
4.569799900054932,27.455742769988085
4.597258806228638,36.418056628838855
4.630372762680054,30.19874721002232
4.663960695266724,29.77259756668891
4.698067903518677,29.319315512806174
4.726328611373901,35.384817858167274
4.761757850646973,28.225274392500722
4.7956578731536865,29.49850548925007
4.830782890319824,28.469736976073307
4.8568456172943115,38.36897040662306
4.890371799468994,29.827434414979482
4.92523980140686,28.679590008683938
4.953755855560303,35.067965386062454
4.991152763366699,26.740178764966146
5.019173860549927,35.68739630218925
5.052685737609863,29.840166762711743
5.082886695861816,33.1115321460149
5.11462664604187,31.50603559007564
5.152435779571533,26.448635730185455
5.1797099113464355,36.66477848875835
5.213589906692505,29.51594266130905
5.2428107261657715,34.22217508016416
5.28054666519165,26.499936819227173
5.310301780700684,33.60766654380539
5.347625970840454,26.79227590083616
5.377568960189819,33.39679910820925
5.4102678298950195,30.58209684357888
5.444034814834595,29.614725797682677
5.47569465637207,31.585755058701267
5.509547710418701,29.539432354391153
5.541562795639038,31.235275280940712
5.573593854904175,31.21969809747819
5.606263637542725,30.609325169492145
5.639153718948364,30.40430297714406
5.670795679092407,31.60360468971337
